,Product_Name,Source,Ratings,Brand,Price,Actual_price,Category
266,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/e5/3a/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420.jpg.7e05261f13.999x420x420copy2.jpg.6df4dee53a.999x185x185.jpg,4.0 - 4.49,ewit,"6,204.90","20,000.00",Monitor
267,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/96/8a/image1.jpg.4f688fa484.999x420x4201.jpg.d77cd8e37a.999x420x420copycopy.jpg.6028acfe38.999x420x420copycopy.jpg.ef3717968a.999x185x185.jpg,4.5 - 5.0,ewit,"6,216.99","20,000.00",Monitor
268,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,4.0 - 4.49,ewit,"6,219.50","12,000.00",Monitor
269,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/1f/13/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420.jpg.7e05261f13.999x185x185.jpg,4.0 - 4.49,ewit,"6,243.00","15,000.00",Monitor
270,SAMSUNG 59.5 61.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/1671210/89/e8/t3501.png.7febc489e8.999x185x185.jpg,4.5 - 5.0,SAMSUNG,"6,245.00","19,110.00",Monitor
271,ewit 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/e5/3a/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420.jpg.7e05261f13.999x420x420copy2.jpg.6df4dee53a.999x185x185.jpg,4.0 - 4.49,ewit,"6,246.00","20,000.00",Monitor
272,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/7048288/fe/38/image1.jpg.4f688fa484.999x420x4201.jpg.d77cd8e37a.999x420x420copycopy.jpg.6028acfe38.999x185x185.jpg,4.0 - 4.49,ewit,"6,248.00","20,000.00",Monitor
273,ewit 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/1366455/23/0c/ewit221stpic.png.0ca8baf88d.999x420x420copy3.jpg.ed3f84230c.999x185x185.jpg,4.0 - 4.49,ewit,"6,248.00","20,000.00",Monitor
274,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/30/82/1copy.jpg.2000d166d0.999x320x320copy2copy.jpg.970b313082.999x185x185.jpg,4.0 - 4.49,ewit,"6,298.56","15,000.00",Monitor
275,FRONtECH 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/4835647/69/e7/ccc.jpg.83c2a169e7.999x185x185.jpg,4.0 - 4.49,FRONtECH,"6,299.00","6,999.00",Monitor
276,LG 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.0 - 4.49,LG,"7,000.00","9,900.00",Monitor
277,Zebion 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/1005210/a4/a7/led1.jfif.60a751a4a7.999x185x185.jpg,4.5 - 5.0,Zebion,"6,300.00","7,000.00",Monitor
278,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,369.00","15,490.00",Monitor
279,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/44/df/60.jpg.a554e144df.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,393.99","15,490.00",Monitor
280,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,398.00","15,990.00",Monitor
281,RDP 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/4326064/20/50/whatsappimage20220510at7.26.45pm.jpeg.2a2b202050.999x185x185.jpg,4.5 - 5.0,RDP,"6,400.00","25,000.00",Monitor
282,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,4.0 - 4.49,ewit,"6,432.50","10,000.00",Monitor
283,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/e7/2f/2.png.513f45e72f.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,445.00","15,990.00",Monitor
284,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/e9/2d/karan.jpg.c2a389e92d.999x185x185.jpg,4.0 - 4.49,ewit,"6,448.90","15,000.00",Monitor
285,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"6,898.00","9,200.00",Monitor
286,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/6d/82/19m38f.jpg.ff175e6d82.999x185x185.jpg,4.5 - 5.0,LG,"7,736.00","8,600.00",Monitor
287,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/1f/b3/1.jpeg.3c8ebb1fb3.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"8,540.00","15,490.00",Monitor
288,LG 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.0 - 4.49,LG,"8,595.00","9,600.00",Monitor
289,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/b3/fc/ewit221stpic.png.0ca8baf88d.999x420x420.jpg.ed3f84230c.999x320x320copycopy.jpg.6c30ddb3fc.999x185x185.jpg,4.5 - 5.0,ewit,"6,449.99","15,000.00",Monitor
290,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/44/df/60.jpg.a554e144df.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,474.99","15,490.00",Monitor
291,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,479.99","15,490.00",Monitor
292,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,4.0 - 4.49,ewit,"6,480.00","15,000.00",Monitor
293,LG 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.0 - 4.49,LG,"6,492.00","9,900.00",Monitor
294,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/30/82/1copy.jpg.2000d166d0.999x320x320copy2copy.jpg.970b313082.999x185x185.jpg,4.0 - 4.49,ewit,"6,493.70","18,000.00",Monitor
295,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/30/82/1copy.jpg.2000d166d0.999x320x320copy2copy.jpg.970b313082.999x185x185.jpg,4.0 - 4.49,ewit,"6,499.00","15,000.00",Monitor
296,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/c6/1c/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x185x185.jpg,4.0 - 4.49,ewit,"6,500.00","15,000.00",Monitor
297,LG 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/75/f9/19m38fs.jpg.00466275f9.999x185x185.jpg,4.0 - 4.49,LG,"6,500.00","9,200.00",Monitor
298,acer 59.5 61.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6827336/50/be/ev247y23.8copy.png.90908950be.999x185x185.jpg,4.0 - 4.49,acer,"6,500.00","48,000.00",Monitor
299,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/e7/2f/2.png.513f45e72f.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,693.00","15,990.00",Monitor
300,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/5d/0e/72.jpeg.7a71d35d0e.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,718.00","15,990.00",Monitor
301,LG 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/a6/b9/22mp410wf.jpg.263a78a6b9.999x185x185.jpg,4.5 - 5.0,LG,"6,500.00","14,000.00",Monitor
302,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/1f/13/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420copy2.jpg.7e05261f13.999x185x185.jpg,4.0 - 4.49,ewit,"6,540.00","20,000.00",Monitor
303,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/a2/17/slide1copy3copy.jpg.de8787a217.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,559.00","15,490.00",Monitor
304,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/30/82/1copy.jpg.2000d166d0.999x320x320copy2copy.jpg.970b313082.999x185x185.jpg,4.0 - 4.49,ewit,"6,589.36","15,000.00",Monitor
305,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,599.00","15,490.00",Monitor
306,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/30/82/1copy.jpg.2000d166d0.999x320x320copy2copy.jpg.970b313082.999x185x185.jpg,4.0 - 4.49,ewit,"6,600.00","20,000.00",Monitor
307,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"6,600.00","9,200.00",Monitor
308,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/a2/17/slide1copy3copy.jpg.de8787a217.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,692.00","15,990.00",Monitor
309,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,696.00","15,490.00",Monitor
310,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/a2/17/slide1copy3copy.jpg.de8787a217.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,339.00","15,490.00",Monitor
311,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"7,739.36","8,600.00",Monitor
312,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"8,270.00","9,500.00",Monitor
313,VOLTRIQ 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/a2/17/slide1copy2copy.jpg.de8787a217.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,791.00","16,990.00",Monitor
314,ewit 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/10/0c/fill.jpg.a2abbe9441.999x420x420copy2.jpg.b5cc21100c.999x185x185.jpg,4.0 - 4.49,ewit,"6,797.00","18,500.00",Monitor
315,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/1f/13/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420.jpg.7e05261f13.999x185x185.jpg,4.0 - 4.49,ewit,"6,799.50","20,000.00",Monitor
316,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"6,800.00","8,600.00",Monitor
317,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,4.0 - 4.49,ewit,"6,829.00","15,000.00",Monitor
318,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/e8/35/1copy2.jpg.2000d166d0.999x185x185copy2.jpg.dcc99fe835.999x185x185.jpg,4.0 - 4.49,ewit,"6,850.00","20,000.00",Monitor
319,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/e7/2f/2.png.513f45e72f.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,852.00","15,990.00",Monitor
320,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,2.5 - 2.99,ewit,"6,861.06","15,000.00",Monitor
321,VOLTRIQ 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/25/eb/11...jpeg.2ced0025eb.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,895.00","16,990.00",Monitor
322,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"7,599.00","9,600.00",Monitor
323,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/1f/b3/1.jpeg.3c8ebb1fb3.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,735.00","15,490.00",Monitor
324,RDP 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/4326064/20/50/whatsappimage20220510at7.26.45pm.jpeg.2a2b202050.999x185x185.jpg,4.5 - 5.0,RDP,"11,505.00","25,000.00",Monitor
325,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,2.5 - 2.99,ewit,"6,899.50","16,000.00",Monitor
326,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.0 - 4.49,LG,"6,900.00","8,600.00",Monitor
327,LG 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/76/89/24mk430h3.jpg.4133547689.999x185x185.jpg,4.5 - 5.0,LG,"6,900.00","13,000.00",Monitor
328,LG 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/3b/3e/24mp400.jpg.6353e03b3e.999x185x185.jpg,4.5 - 5.0,LG,"6,900.00","13,000.00",Monitor
329,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.0 - 4.49,LG,"6,993.00","8,600.00",Monitor
330,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/89/93/1copy.png.69c3b18993.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"6,997.00","15,490.00",Monitor
331,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,4.0 - 4.49,ewit,"6,998.90","15,000.00",Monitor
332,ewit 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/94/41/1copy.jpg.2000d166d0.999x420x420.jpg.a2abbe9441.999x185x185.jpg,4.0 - 4.49,ewit,"6,999.00","20,000.00",Monitor
333,ewit 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/94/41/1.jpg.2000d166d0.999x420x420.jpg.a2abbe9441.999x185x185.jpg,4.0 - 4.49,ewit,"7,000.00","20,000.00",Monitor
334,Compaq 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6675032/5d/97/compaq1.jpg.fda2a65d97.999x185x185.jpg,4.5 - 5.0,Compaq,"7,000.00","15,000.00",Monitor
335,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/1f/13/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420copy2.jpg.7e05261f13.999x185x185.jpg,4.0 - 4.49,ewit,"7,000.00","15,000.00",Monitor
336,acer 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/7811515/aa/67/accer21.5.jpg.7cf78eaa67.999x185x185.jpg,4.5 - 5.0,acer,"10,260.00","11,400.00",Monitor
337,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/a2/b6/lcd.jpg.212744a2b6.999x185x185.jpg,4.0 - 4.49,ewit,"7,000.00","15,000.00",Monitor
338,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"7,000.00","8,600.00",Monitor
339,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/89/52/lcd26inchcopy2.jpg.6bded26e0a.999x420x420copy2.jpg.f699258260.999x420x420copycopy.jpg.4e661c80d4.999x420x420copycopy.jpg.6fd30ec998.999x420x420copy2.jpg.a1561e8952.999x185x185.jpg,4.5 - 5.0,ewit,"7,000.00","19,000.00",Monitor
340,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,053.00","15,990.00",Monitor
341,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,055.24","15,490.00",Monitor
342,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,4.0 - 4.49,ewit,"7,055.50","15,000.00",Monitor
343,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/1f/13/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420copy2.jpg.7e05261f13.999x185x185.jpg,4.0 - 4.49,ewit,"7,078.50","20,000.00",Monitor
344,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/e5/3a/ewit221stpic.png.0ca8baf88d.999x420x420copy2.jpg.ed3f84230c.999x420x420copy2.jpg.72044dc8d1.999x420x420copycopy.jpg.04c634c61c.999x420x420.jpg.7e05261f13.999x420x420copy2.jpg.6df4dee53a.999x185x185.jpg,4.0 - 4.49,ewit,"7,079.50","10,000.00",Monitor
345,HiView 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6450287/ee/03/monitorwithspeakercopy2.png.a39dc8ee03.999x185x185.jpg,4.0 - 4.49,HiView,"7,100.00","8,000.00",Monitor
346,VOLTRIQ 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/77/cc/60copy3.jpg.34b0c477cc.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,118.00","15,990.00",Monitor
347,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/a2/17/slide1copy2copy.jpg.de8787a217.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"8,000.00","15,490.00",Monitor
348,acer 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/4835647/15/84/a.jpg.3f8ade1584.999x185x185.jpg,4.5 - 5.0,acer,"18,000.00","22,999.00",Monitor
349,ewit 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/f1/10/1.jpg.2000d166d0.999x420x420copy2.jpg.a2abbe9441.999x420x420copy2.jpg.19a08af110.999x185x185.jpg,2.5 - 2.99,ewit,"7,138.00","15,000.00",Monitor
350,VOLTRIQ 53.5   55.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/a2/17/slide1copy2copy.jpg.de8787a217.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,146.00","16,990.00",Monitor
351,ewit 48.5   50.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/96/8a/image1.jpg.4f688fa484.999x420x4201.jpg.d77cd8e37a.999x420x420copy.jpg.6028acfe38.999x420x420.jpg.ef3717968a.999x185x185.jpg,3.5 - 3.99,ewit,"7,153.00","30,000.00",Monitor
352,VOLTRIQ 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6408256/e7/2f/2.png.513f45e72f.999x185x185.jpg,4.0 - 4.49,VOLTRIQ,"7,173.99","15,490.00",Monitor
353,LG 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/3315218/4b/fe/20m39a.jpg.c9569c4bfe.999x185x185.jpg,4.5 - 5.0,LG,"7,198.00","8,600.00",Monitor
354,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/80/d4/lcd26inchcopy2.jpg.6bded26e0a.999x420x420copy2.jpg.f699258260.999x420x420copycopy.jpg.4e661c80d4.999x185x185.jpg,4.0 - 4.49,ewit,"7,199.00","15,000.00",Monitor
355,HiView 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6450287/f2/55/lcd2.png.d24af6f255.999x185x185.jpg,4.0 - 4.49,HiView,"7,200.00","8,500.00",Monitor
356,hp 59.5 61.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6505504/01/93/monitor1.jpg.62f2080193.999x185x185.jpg,4.0 - 4.49,hp,"7,200.00","39,500.00",Monitor
357,ewit 45.5   47.5 CM Liquid Crystal Display LCD Panel or Monitors,https://assets-mkpbg.gem.gov.in/img/othe/6214662/89/d1/42inchfullhdsmarttv500x500.jpg.96548e7731.999x420x420.jpg.9655ab679c.999x420x420copy2.jpg.ab769189d1.999x185x185.jpg,4.0 - 4.49,ewit,"7,206.40","16,000.00",Monitor
